,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
223,A00004253,Adam Moufkir ,VA321147,29,High School,22 Residence Zerktouni,Midelt,54350.0,Y,4,Y,Mortgage
224,A00007386,Hajar Jamal,X706687,32,Bachelor,25 Avenue Al Massira,Sebaa Aiyoun,,Y,4,Y,Own
225,A00003800,Mohammed Amine El Fassi,AG377048,50,High School,40 Lotissement Al Massira,Rabat,11025.0,Y,4,Y,Own
226,A00008730,Hamza Amine,BJ332357,41,Masters,10 Hay Hlioua,Casablanca,20220.0,Y,6,Y,Own
227,A00006834,Adam Tazi,KB843837,62,High School,2 Hay Zerktouni,Tanger,90053.0,Y,3,N,Rent
228,A00003354,Youssef Mansour,X860648,43,College,18 Lotissement Bernoussi,Taounate,,Y,6,Y,Mortgage
229,A00009382,Zineb Tahiri,W659497,32,MD,39 Residence Al Houda,Settat,26000.0,Y,6,Y,Mortgage
230,A00003257,Ahmed Berrada,JC539927,31,High School,45 Avenue Salam,Taaroudant,83000.0,Y,3,Y,Own
231,A00000848,Jamila Benchikh,L850186,50,PhD,28 Lotissement Mohammed V,Tetouan,93000.0,N,2,Y,Mortgage
232,A00008547,Yahya Skalli,F640603,45,MD,47 Hay Zerktouni,Oujda,60010.0,N,4,Y,Rent
233,A00001399,Meryem Mansour,AB542671,37,PhD,28 Avenue Al Massira,Sale,11000.0,N,6,Y,Mortgage
234,A00007605,Omar Bennani,L212033,36,Masters,31 Hay Al Massira,Tetouan,93000.0,N,2,Y,Mortgage
235,A00007591,Kaoutar Amine,F894663,60,High School,13 Hay El Fadl,Oujda,60010.0,Y,7,Y,Mortgage
236,A00000787,Kawtar El Yousfi,AG315463,28,High School,30 Rue Al Massira,Rabat,11025.0,N,4,Y,Mortgage
237,A00000912,Khadija Tahiri,L607558,46,High School,33 Hay Hlioua,Tetouan,93000.0,Y,5,Y,Own
238,A00007889,Malak Barghoud,JK294103,61,Bachelor,39 Residence Centrale,Agadir,80000.0,N,5,Y,Mortgage
239,A00005063,Khadija Dadi,X846196,36,College,20 Rue Al Qods,Tinjdad,,Y,5,Y,Rent
240,A00009842,Youssef Bennani,DN422948,43,MD,39 Lotissement Al Massira,Meknes,50010.0,N,5,N,Mortgage
241,A00001073,Rania Dadi,L308481,28,Bachelor,37 Rue El Fadl,Tetouan,93000.0,Y,6,Y,Mortgage
242,A00005542,Hiba Jamal,AG204382,37,College,38 Avenue Mohammed V,Rabat,11025.0,Y,6,Y,Rent
243,A00007877,Mohamed Mansar,R525201,53,Bachelor,18 Boulevard Al Qods,El Hoceima,32000.0,Y,2,Y,Mortgage
244,A00006667,Hiba Bennani,JK376460,63,Bachelor,48 Rue Al Houda,Agadir,80000.0,Y,5,Y,Mortgage
245,A00009896,Rachida El Yousfi,BJ659766,55,Masters,22 Lotissement Al Qods,Casablanca,20220.0,Y,4,Y,Mortgage
246,A00004413,Aya El Fassi,R368346,54,Bachelor,27 Hay Al Houda,El Hoceima,32000.0,N,7,Y,Rent
247,A00004506,Mohamed Skalli,BJ276637,26,Bachelor,49 Boulevard Centrale,Casablanca,20220.0,Y,6,Y,Mortgage
248,A00004564,Fatima Ezzahra  Amine,X187981,62,High School,43 Boulevard Mohammed V,Jerada,,Y,3,Y,Rent
249,A00005816,Jamila Bachri,X582041,45,Bachelor,2 Rue Al Houda,MideltDakhla,,Y,7,Y,Mortgage
250,A00008005,Rachida Tazi,BJ264500,59,Bachelor,32 Residence Al Massira,Casablanca,20220.0,Y,3,Y,Mortgage
251,A00004325,Jamila Alaoui,X733302,35,Bachelor,5 Hay Bernoussi,Bou Ahmed,,N,5,Y,Mortgage
252,A00007699,Ahmed Amrani,JC645903,28,Bachelor,45 Avenue Salam,Taaroudant,83000.0,N,6,Y,Rent
253,A00004524,Fatima Ezzahra  Bate,X733248,50,PhD,24 Lotissement Al Massira,M'diq,,Y,4,Y,Rent
254,A00006293,Yahya Mansar,KB143265,29,High School,43 Avenue El Fadl,Tanger,90053.0,Y,5,Y,Rent
255,A00004252,Salma Benali,CC272373,47,MD,49 Avenue Al Houda,Fes,30000.0,Y,3,Y,Rent
256,A00003797,Hajar Barghoud,CC439961,38,,18 Hay Salam,Fes,30000.0,Y,3,N,Mortgage
257,A00003072,Mohamed El Idrissi,JK290616,33,,32 Avenue Hlioua,Agadir,80000.0,Y,2,Y,Own
258,A00002757,Mohammed Amine Farissi,AG861454,57,Bachelor,47 Hay Hassan II,Rabat,11025.0,Y,2,Y,Mortgage
259,A00004422,Hiba Radi,X622074,25,High School,40 Avenue Al Massira,Ras El Ma,,Y,3,Y,Rent
260,A00002818,Othmane Bachri,EE927495,39,High School,30 Residence Al Houda,Marrakech,40000.0,N,7,N,Own
261,A00004769,Zineb Radi,R640823,34,High School,18 Boulevard Hassan II,El Hoceima,32000.0,Y,2,Y,Rent
262,A00008702,Rachida Skalli,W574846,31,MD,39 Residence Al Houda,Settat,26000.0,Y,6,Y,Mortgage
263,A00002353,Meryem Bate,DN688474,33,Bachelor,13 Hay Hassan II,Meknes,50010.0,Y,5,Y,Own
264,A00009319,Fatima Ezzahra  Banoune,X385467,52,High School,2 Boulevard Al Massira,Matarka,,Y,7,Y,Own
265,A00004971,Omar Bennani,WA313592,36,College,35 Avenue Hlioua,Berrechid,26100.0,Y,5,Y,Mortgage
266,A00005752,Othmane Benchikh,KB426370,36,High School,42 Hay Al Qods,Tanger,90053.0,N,2,Y,Rent
267,A00002527,Zineb Fakhir,AG451780,52,High School,28 Residence Mohammed V,Rabat,11025.0,Y,4,Y,Rent
268,A00000970,Malak Eddoughmi,LA678182,48,High School,22 Residence Mohammed V,Larache,92000.0,Y,2,Y,Mortgage
269,A00001896,Hamza Dadi,AG389343,63,High School,28 Residence Hlioua,Rabat,11025.0,Y,5,Y,Rent
270,A00009828,Youssef Banoune,X592228,49,Bachelor,33 Hay Bernoussi,Ben Taieb,,Y,7,N,Rent
271,A00000412,Othmane Barghoud,AG829407,26,High School,33 Lotissement Al Houda,Rabat,11025.0,Y,7,Y,Rent
272,A00000295,Salma El Idrissi,F377154,62,PhD,44 Boulevard El Fadl,Oujda,60010.0,N,6,Y,Mortgage
273,A00008093,Malak Bate,L729528,62,Bachelor,49 Lotissement Al Qods,Tetouan,93000.0,Y,3,Y,Rent
274,A00003541,Yahya Farissi,N813045,45,Bachelor,49 Hay Bernoussi,Essaouira,44000.0,Y,7,Y,Mortgage
275,A00001678,Fatima Tazi,EE606392,27,High School,11 Lotissement Centrale,Marrakech,40000.0,Y,4,Y,Mortgage
276,A00008295,Zineb Tahiri,DN259976,46,High School,13 Rue Hassan II,Meknes,50010.0,Y,2,Y,Own
277,A00002775,Hajar Lahlou,KB466047,56,High School,47 Avenue Zerktouni,Tanger,90053.0,Y,7,Y,Mortgage
278,A00001166,Jamila Amine,L210101,27,Bachelor,36 Lotissement El Fadl,Tetouan,93000.0,Y,4,Y,Rent
279,A00003617,Aya Oufkir,N125198,49,College,41 Boulevard Al Houda,Essaouira,44000.0,N,3,N,Own
280,A00005861,Hamza Bate,X677736,64,High School,19 Hay Al Houda,Sidi Mokhtar,,N,5,Y,Rent
281,A00004948,Mohamed Jamal,DN151272,40,,8 Boulevard Hassan II,Meknes,50010.0,Y,2,Y,Own
282,A00004975,Noha Bate,JK872340,56,,47 Avenue El Fadl,Agadir,80000.0,Y,5,Y,Own
283,A00002933,Adam Benali,X431499,63,MD,4 Hay Bernoussi,Khourubga,25000.0,Y,6,Y,Rent
284,A00002781,Rachida Amine,EE193404,54,High School,3 Residence Bernoussi,Marrakech,40000.0,Y,5,Y,Rent
285,A00003981,Youssef Metouali,KB433449,29,Masters,35 Boulevard Bernoussi,Tanger,90053.0,Y,5,Y,Own
286,A00007633,Ahmed Jamal,F219983,25,Bachelor,44 Avenue Al Houda,Oujda,60010.0,Y,4,Y,Mortgage
287,A00003395,Meryem Fakhir,X894349,52,Bachelor,29 Residence Mohammed V,MideltDakhla,,Y,3,Y,Rent
288,A00008184,Khaoula Bennani,M996240,54,Bachelor,13 Boulevard Centrale,El Jadida,24010.0,N,2,Y,Mortgage
289,A00005321,Hamza Tazi,X422095,60,Bachelor,37 Hay Zerktouni,Ben Taieb,,Y,3,Y,Rent
290,A00004662,Kaoutar Radi,X528599,36,Bachelor,24 Rue Al Massira,Ain Taoujdate,,N,3,Y,Mortgage
291,A00008498,Mohammed Amine Kibala,L639920,36,High School,47 Rue Mohammed V,Tetouan,93000.0,Y,5,Y,Mortgage
292,A00007785,Hajar El Idrissi,AB496503,36,PhD,28 Residence Bernoussi,Sale,11000.0,Y,2,Y,Rent
293,A00005768,Aya Ouazzani,G361914,44,Masters,15 Residence Zerktouni,Kenitra,14110.0,Y,5,N,Mortgage
294,A00004423,Yahya Mansar,X560092,64,High School,5 Boulevard Zerktouni,Asni,,Y,7,Y,Mortgage
295,A00005109,Youssef Fadili,CC455241,43,MD,23 Lotissement El Fadl,Fes,30000.0,Y,3,Y,Own
296,A00006321,Youssef Bate,W983682,61,High School,31 Residence Al Qods,Settat,26000.0,Y,4,Y,Rent
297,A00007548,Kaoutar El Yousfi,DN663418,51,Bachelor,30 Rue Hlioua,Meknes,50010.0,Y,4,Y,Mortgage
298,A00007255,Hassan Radi,X540638,51,Bachelor,11 Boulevard El Fadl,Bouznika,,Y,6,N,Rent
299,A00004346,Salma Metouali,N214431,59,College,7 Boulevard Salam,Essaouira,44000.0,N,6,Y,Mortgage
300,A00007689,Othmane Fakhir,X266961,62,PhD,33 Boulevard Al Houda,Ouezzane,,Y,6,Y,Own
301,A00006433,Meryem Eddoughmi,DA871281,43,High School,20 Lotissement Bernoussi,Azrou,53100.0,Y,3,Y,Own
302,A00004452,Khadija Fakhir,EE407325,31,High School,23 Residence Salam,Marrakech,40000.0,Y,2,Y,Rent
303,A00000358,Jamila Salhi,X878741,62,High School,34 Hay Al Massira,El Borouj,,Y,7,Y,Own
304,A00006175,Kaoutar Alaoui,CC515651,30,Masters,41 Residence Mohammed V,Fes,30000.0,Y,7,Y,Own
305,A00005032,Jamila Skalli,BJ619772,28,Bachelor,42 Boulevard Centrale,Casablanca,20220.0,Y,7,N,Own
306,A00001617,Youssef Lahlou,L388584,37,Bachelor,13 Residence Centrale,Tetouan,93000.0,Y,6,Y,Own
307,A00009631,Zineb El Fassi,DN307923,37,Bachelor,14 Boulevard Mohammed V,Meknes,50010.0,Y,5,Y,Own
308,A00000282,Rachida Banoune,M345264,54,High School,42 Avenue Mohammed V,El Jadida,24010.0,N,5,N,Rent
309,A00009043,Hiba Bate,L481193,28,High School,42 Hay Al Houda,Tetouan,93000.0,Y,7,Y,Own
310,A00006472,Meryem Oufkir,X246583,36,Bachelor,42 Avenue Mohammed V,Khourubga,25000.0,N,2,Y,Rent
311,A00000530,Jamila Skalli,BJ103443,39,High School,9 Avenue Al Houda,Casablanca,20220.0,Y,6,Y,Rent
312,A00003041,Fatima Metouali,JK258853,46,College,21 Avenue Salam,Agadir,80000.0,Y,3,Y,Own
313,A00000557,Youssef Amine,AB760874,59,High School,31 Avenue Centrale,Sale,11000.0,N,6,Y,Rent
314,A00006886,Khadija Eddoughmi,CC476625,38,PhD,10 Hay Bernoussi,Fes,30000.0,Y,5,Y,Own
315,A00002050,Kawtar Amrani,CC988479,41,High School,18 Lotissement Bernoussi,Fes,30000.0,Y,6,N,Own
316,A00001251,Hajar Barghoud,X779616,42,Bachelor,42 Boulevard Hassan II,Ain Cheggag,,Y,7,Y,Mortgage
317,A00004584,Hassan Salhi,AG854653,50,MD,19 Avenue Mohammed V,Rabat,11025.0,Y,4,Y,Own
318,A00009111,Aya Mansour,X450694,38,College,10 Avenue Al Houda,Fam El Hisn,,Y,6,N,Own
319,A00005461,Zineb Tazi,BJ666912,62,Masters,17 Rue Centrale,Casablanca,20220.0,Y,3,N,Mortgage
320,A00002955,Zineb Berrada,DN622245,46,Bachelor,33 Boulevard Al Massira,Meknes,50010.0,N,4,Y,Mortgage
321,A00001742,Amine El Fassi,X891020,61,High School,1 Lotissement Hassan II,Sidi Taibi,,N,5,Y,Rent
322,A00000952,Aziza Mansour,KB565594,57,Bachelor,16 Boulevard Hassan II,Tanger,90053.0,Y,7,Y,Own
323,A00002637,Hajar Jamal,X827198,56,PhD,6 Lotissement Hassan II,Ksar El Kebir,,Y,6,Y,Own
324,A00007698,Meryem El Idrissi,JK480631,51,Bachelor,10 Avenue Al Houda,Agadir,80000.0,Y,2,Y,Mortgage
325,A00004621,Youssef Berrada,KB671493,55,MD,39 Lotissement Salam,Tanger,90053.0,N,4,Y,Own
326,A00003346,Malak El Yousfi,AG115368,44,College,25 Hay Centrale,Rabat,11025.0,Y,7,Y,Own
327,A00000444,Aya Berrada,EE894683,26,Bachelor,47 Rue Centrale,Marrakech,40000.0,Y,5,Y,Rent
328,A00009658,Kawtar Bate,X166677,60,College,6 Lotissement Hassan II,Ksar El Kebir,,Y,6,Y,Own
329,A00006222,Ahmed Bate,AG642156,31,Bachelor,34 Hay Al Houda,Rabat,11025.0,N,7,Y,Rent
330,A00008673,Hiba Mansour,X373214,57,MD,21 Residence Centrale,Zaouiat Cheikh,,Y,7,Y,Mortgage
331,A00003179,Khadija Benali,KB473971,61,Bachelor,39 Rue Al Houda,Tanger,90053.0,N,2,Y,Mortgage
332,A00001907,Hajar Bate,G632763,41,Bachelor,21 Lotissement Al Houda,Kenitra,14110.0,Y,4,Y,Mortgage
333,A00007937,Rachida Bate,G257318,51,College,43 Avenue Zerktouni,Kenitra,14110.0,Y,3,Y,Rent
334,A00000439,Othmane Bennani,G662007,62,Bachelor,24 Hay Al Houda,Kenitra,14110.0,N,2,Y,Rent
335,A00002730,Hamza Tahiri,F835672,33,Bachelor,35 Hay Centrale,Oujda,60010.0,Y,5,Y,Rent
336,A00007208,Hamza El Yousfi,L323431,64,High School,2 Rue Centrale,Tetouan,93000.0,Y,6,Y,Mortgage
337,A00003231,Aya Kibala,JK545310,42,Bachelor,14 Lotissement El Fadl,Agadir,80000.0,Y,2,N,Own
338,A00008540,Yahya Kibala,X378587,63,Bachelor,21 Residence El Fadl,Boughriba,,Y,6,Y,Mortgage
339,A00006198,Hajar Mansar,AG794504,52,Masters,47 Hay Hassan II,Rabat,11025.0,Y,7,Y,Mortgage
340,A00004574,Noha Farissi,CC637385,52,MD,6 Residence Al Qods,Fes,30000.0,N,2,Y,Rent
341,A00009166,Meryem El Yousfi,BJ289394,44,Masters,45 Boulevard Hlioua,Casablanca,20220.0,Y,5,Y,Rent
342,A00002041,Omar Bate,KB215819,50,Masters,24 Lotissement Hlioua,Tanger,90053.0,Y,3,Y,Mortgage
343,A00009918,Othmane Kibala,WA101365,63,,23 Lotissement Al Qods,Berrechid,26100.0,Y,7,Y,Own
344,A00002725,Mohamed Tahiri,DN654500,53,Bachelor,5 Avenue Zerktouni,Meknes,50010.0,Y,7,Y,Mortgage
345,A00007981,Noha Benchikh,AB524529,36,Bachelor,38 Avenue Al Houda,Sale,11000.0,Y,5,Y,Rent
346,A00005141,Kawtar Amrani,AB906684,37,Bachelor,7 Boulevard Salam,Sale,11000.0,Y,6,Y,Rent
347,A00004408,Othmane El Yousfi,JK268240,57,MD,8 Boulevard Zerktouni,Agadir,80000.0,Y,6,Y,Own
348,A00002084,Amine Dadi,X156258,50,College,48 Hay Zerktouni,Tissa,,Y,6,Y,Rent
349,A00008408,Kawtar Skalli,AB464677,25,High School,31 Boulevard Hassan II,Sale,11000.0,N,3,Y,Rent
350,A00006343,Omar Metouali,EE295143,64,MD,6 Rue Al Qods,Marrakech,40000.0,Y,5,Y,Rent
351,A00001157,Youssef Jamal,KB976976,28,Bachelor,11 Boulevard Hlioua,Tanger,90053.0,N,2,Y,Mortgage
352,A00009612,Yahya Jamal,EE408505,52,College,30 Residence Al Houda,Marrakech,40000.0,N,2,Y,Mortgage
353,A00003521,Amine Metouali,AG859647,44,,33 Hay Bernoussi,Rabat,11025.0,N,5,Y,Mortgage
354,A00001937,Zineb Tahiri,AB175042,55,Masters,26 Hay Bernoussi,Sale,11000.0,N,6,Y,Mortgage
355,A00006480,Zineb Amine,AB654428,28,MD,32 Hay Hlioua,Sale,11000.0,Y,7,Y,Mortgage
356,A00003794,Kawtar Oufkir,N167345,39,College,37 Lotissement Al Massira,Essaouira,44000.0,Y,3,N,Rent
357,A00007745,Rania Oufkir,X850396,45,High School,1 Avenue Salam,Souani,,Y,7,Y,Mortgage
358,A00003819,Kaoutar Alaoui,JE617078,40,High School,34 Avenue Hlioua,Tiznit,85000.0,N,4,Y,Own
359,A00002171,Amine Bachri,JA720963,29,Masters,39 Boulevard Centrale,Guelmim,81000.0,Y,3,Y,Rent
360,A00008500,Rachida Farissi,CC277055,42,Masters,44 Lotissement Zerktouni,Fes,30000.0,N,2,Y,Own
361,A00009345,Khaoula Amine,JK510021,27,Bachelor,2 Lotissement Zerktouni,Agadir,80000.0,Y,7,Y,Own
362,A00000361,Aziza Barghoud,JK781103,47,Masters,9 Lotissement El Fadl,Agadir,80000.0,Y,6,Y,Mortgage
363,A00006836,Adam Tazi,N262247,30,High School,11 Hay Mohammed V,Essaouira,44000.0,N,2,Y,Rent
364,A00000946,Adam Bachri,DN162860,55,MD,35 Lotissement Mohammed V,Meknes,50010.0,Y,2,Y,Mortgage
365,A00005678,Youssef Amine,BJ656932,28,Bachelor,5 Residence Mohammed V,Casablanca,20220.0,Y,5,Y,Own
366,A00000595,Fatima Ezzahra  Eddoughmi,EE482129,61,Masters,2 Boulevard Bernoussi,Marrakech,40000.0,N,2,Y,Mortgage
367,A00002295,Zineb Bachri,AG792784,49,Masters,41 Rue Hlioua,Rabat,11025.0,N,3,Y,Own
368,A00001491,Noha Benali,KB651465,32,High School,38 Avenue Al Houda,Tanger,90053.0,Y,7,Y,Own
369,A00001993,Zineb Eddoughmi,X161029,47,Masters,15 Hay Bernoussi,Dar Gueddari,,Y,4,Y,Own
370,A00008645,Othmane Benali,DN702652,51,Bachelor,16 Rue El Fadl,Meknes,50010.0,N,4,Y,Own
371,A00008129,Mohammed Amine Mansar,G924392,59,High School,49 Rue Hlioua,Kenitra,14110.0,Y,5,Y,Rent
372,A00009901,Adam Tazi,X226344,28,Bachelor,42 Boulevard Bernoussi,Sidi Yahya Zaer,,Y,3,Y,Rent
373,A00001872,Yahya Radi,FA969971,49,Bachelor,37 Hay Al Massira,Berkane,60300.0,Y,4,Y,Rent
374,A00002669,Youssef El Idrissi,AG200680,41,Bachelor,33 Hay Bernoussi,Rabat,11025.0,N,4,Y,Rent
375,A00009611,Hassan Salhi,BJ640653,40,Bachelor,18 Boulevard Al Houda,Casablanca,20220.0,Y,4,Y,Mortgage
376,A00004912,Salma Banoune,DN476010,47,Bachelor,39 Lotissement Al Houda,Meknes,50010.0,N,3,Y,Own
377,A00002958,Malak Banoune,AG480402,52,,38 Avenue Centrale,Rabat,11025.0,Y,7,Y,Mortgage
378,A00006631,Khadija Mansar,CC350754,60,Bachelor,7 Residence Al Qods,Fes,30000.0,Y,3,Y,Own
379,A00004502,Ahmed Tahiri,G598065,53,College,5 Boulevard Al Houda,Kenitra,14110.0,Y,2,Y,Rent
380,A00008948,Hassan El Yousfi,AB712568,35,Bachelor,12 Avenue Mohammed V,Sale,11000.0,Y,3,Y,Mortgage
381,A00001829,Omar Bennani,L958988,36,,33 Avenue El Fadl,Tetouan,93000.0,Y,6,Y,Own
382,A00007430,Yahya Bate,AB852581,46,High School,4 Residence El Fadl,Sale,11000.0,N,5,Y,Rent
383,A00001261,Fatima Ezzahra  Lahlou,X212783,47,High School,35 Boulevard Mohammed V,Aoulouz,,N,3,Y,Rent
384,A00005509,Amine El Yousfi,KB144383,36,Bachelor,31 Rue Zerktouni,Tanger,90053.0,Y,3,Y,Own
385,A00001558,Rania Fadili,KB415573,37,High School,48 Residence Al Massira,Tanger,90053.0,Y,4,Y,Mortgage
386,A00008409,Omar Oufkir,G828714,30,High School,37 Lotissement Bernoussi,Kenitra,14110.0,N,3,Y,Mortgage
387,A00008791,Taha Bate,L935951,37,,15 Boulevard El Fadl,Tetouan,93000.0,N,7,Y,Mortgage
388,A00001037,Zineb Tazi,X915040,60,Masters,32 Residence Hlioua,Boujniba,,Y,7,Y,Mortgage
389,A00005419,Rania Skalli,AG767693,28,High School,12 Lotissement El Fadl,Rabat,11025.0,Y,3,Y,Rent
390,A00007251,Amine Bachri,KB422905,52,Bachelor,44 Avenue Centrale,Tanger,90053.0,Y,6,Y,Own
391,A00004444,Omar Bate,X941006,62,College,36 Boulevard Hassan II,Haj Kaddour,,Y,6,Y,Rent
392,A00001464,Taha El Fassi,FA677833,48,Masters,28 Lotissement El Fadl,Berkane,60300.0,N,5,Y,Own
393,A00001168,Adam Mansour,L242641,58,High School,3 Avenue Al Massira,Tetouan,93000.0,N,5,Y,Mortgage
394,A00005513,Othmane Benchikh,KB842537,56,Bachelor,38 Hay Salam,Tanger,90053.0,Y,4,Y,Rent
395,A00004933,Khaoula Mansour,AB586590,57,,26 Hay Bernoussi,Sale,11000.0,N,6,Y,Mortgage
396,A00001361,Omar Ouazzani,Y374687,46,Bachelor,25 Residence Hlioua,El Kelaa des Sraghna,43000.0,Y,4,Y,Mortgage
397,A00002966,Meryem Radi,M976417,57,Bachelor,24 Residence Al Qods,El Jadida,24010.0,N,3,Y,Own
398,A00001589,Kawtar Berrada,L133079,55,High School,29 Rue Bernoussi,Tetouan,93000.0,Y,2,Y,Mortgage
399,A00007135,Fatima Ezzahra  Metouali,L842105,47,High School,25 Lotissement Salam,Tetouan,93000.0,Y,6,Y,Own
400,A00005826,Fatima Ezzahra  Jamal,N449225,31,,36 Boulevard Salam,Essaouira,44000.0,Y,3,Y,Rent
401,A00006409,Yahya Fadili,G318066,50,PhD,31 Lotissement Hlioua,Kenitra,14110.0,Y,7,Y,Mortgage
402,A00006341,Othmane Jamal,DN295522,59,Bachelor,14 Rue Zerktouni,Meknes,50010.0,Y,4,Y,Own
403,A00001262,Hiba Mansour,X930922,43,Bachelor,5 Residence Bernoussi,Taliouine,,Y,5,Y,Mortgage
404,A00007820,Kawtar Berrada,BJ434023,44,College,3 Boulevard Al Houda,Casablanca,20220.0,Y,6,Y,Mortgage
405,A00002331,Mohamed Amine,AB555194,58,Bachelor,49 Rue Hlioua,Sale,11000.0,N,3,Y,Own
406,A00000164,Rachida Oufkir,X971307,42,MD,8 Avenue El Fadl,Zaio,,Y,2,Y,Own
407,A00006258,Zineb Dadi,DN873543,30,Bachelor,19 Avenue Al Houda,Meknes,50010.0,Y,6,Y,Rent
408,A00002981,Rania Radi,X956465,55,High School,28 Hay Mohammed V,Karia,,N,2,Y,Mortgage
409,A00002416,Rania Tahiri,CC390345,52,Bachelor,47 Avenue El Fadl,Fes,30000.0,Y,5,Y,Own
410,A00008554,Salma Banoune,X337567,61,Bachelor,12 Residence Mohammed V,Kasba Tadla,,N,3,Y,Own
411,A00009324,Noha Lahlou,JA232333,40,High School,7 Residence Al Massira,Guelmim,81000.0,Y,7,Y,Own
412,A00000265,Salma Fadili,BJ834056,42,Bachelor,9 Residence Hlioua,Casablanca,20220.0,Y,6,N,Mortgage
413,A00003486,Youssef Benali,BJ474444,28,Bachelor,41 Hay Al Houda,Casablanca,20220.0,Y,7,Y,Rent
414,A00003620,Malak Skalli,X992974,54,High School,39 Hay Al Massira,Tounfite,,N,6,Y,Mortgage
415,A00006219,Amine Bate,F846091,47,Bachelor,4 Boulevard Hlioua,Oujda,60010.0,Y,2,Y,Rent
416,A00000862,Hamza Mansar,X241001,52,Bachelor,38 Boulevard Mohammed V,Youssoufia,,N,7,Y,Rent
417,A00005170,Rachida Kibala,P719581,44,,44 Avenue Zerktouni,Ouarzazate,45000.0,Y,2,Y,Mortgage
418,A00008325,Khaoula Alaoui,X660323,63,High School,3 Hay Bernoussi,Tazart,,Y,4,Y,Own
419,A00008078,Ahmed Radi,KB561934,33,Bachelor,48 Rue Al Qods,Tanger,90053.0,N,7,Y,Mortgage
420,A00000369,Rachida Moufkir ,AG744426,32,College,8 Rue Hlioua,Rabat,11025.0,Y,3,Y,Own
421,A00006036,Meryem El Idrissi,AB818362,54,High School,47 Residence Zerktouni,Sale,11000.0,Y,3,Y,Own
422,A00009813,Youssef Kibala,DN287033,56,Bachelor,40 Avenue Hassan II,Meknes,50010.0,Y,4,Y,Rent
423,A00002605,Malak Eddoughmi,CC720058,58,Bachelor,2 Avenue Centrale,Fes,30000.0,N,4,N,Rent
424,A00001501,Salma Fadili,AG816574,44,PhD,28 Residence Mohammed V,Rabat,11025.0,Y,7,Y,Own
425,A00009851,Salma El Fassi,AB861266,54,Bachelor,36 Boulevard Hlioua,Sale,11000.0,Y,2,Y,Own
426,A00005245,Rania Bennani,AB364802,53,High School,41 Residence Zerktouni,Sale,11000.0,Y,4,Y,Mortgage
427,A00007332,Noha Banoune,WA956984,59,College,35 Rue Hlioua,Berrechid,26100.0,N,7,Y,Rent
428,A00006969,Adam Fakhir,HH533580,33,Bachelor,20 Boulevard Zerktouni,Safi,46000.0,N,5,Y,Rent
429,A00002774,Youssef Alaoui,X774977,29,Bachelor,36 Lotissement El Fadl,Bouizakarne,,Y,4,Y,Mortgage
430,A00004658,Hajar Tahiri,GK383139,46,College,38 Avenue Salam,Sidi Kacem,16000.0,Y,6,Y,Rent
431,A00007883,Noha Benchikh,KB702163,55,High School,31 Lotissement Al Qods,Tanger,90053.0,N,3,Y,Rent
432,A00000764,Mohamed Moufkir ,AB264337,64,High School,7 Hay Centrale,Sale,11000.0,Y,5,Y,Own
433,A00004710,Rania Farissi,JK248986,32,College,29 Lotissement Centrale,Agadir,80000.0,Y,6,Y,Mortgage
434,A00000274,Yahya Metouali,HH221595,58,Bachelor,26 Lotissement Al Houda,Safi,46000.0,N,2,Y,Rent
435,A00009965,Omar Amine,EE655413,32,Bachelor,49 Residence Mohammed V,Marrakech,40000.0,Y,6,Y,Own
436,A00000716,Zineb Banoune,X583874,51,College,37 Avenue Hassan II,Oulmes,,Y,7,Y,Mortgage
437,A00007084,Amine Salhi,CB250533,62,Bachelor,39 Rue Mohammed V,Sefrou,31000.0,N,4,Y,Own
438,A00002883,Hiba Bachri,EE995248,41,Bachelor,24 Boulevard Mohammed V,Marrakech,40000.0,Y,3,Y,Mortgage
439,A00001963,Aya Tahiri,CC161800,27,College,29 Hay Al Houda,Fes,30000.0,Y,3,Y,Mortgage
440,A00009895,Mohammed Amine Amine,JK469287,54,Bachelor,8 Residence Al Houda,Agadir,80000.0,N,6,Y,Own
441,A00008860,Omar Banoune,EE178778,60,High School,45 Avenue El Fadl,Marrakech,40000.0,Y,2,Y,Mortgage
442,A00000160,Malak Jamal,X141013,54,Masters,15 Avenue Hassan II,MideltDakhla,,Y,3,Y,Mortgage
443,A00002407,Kawtar Tahiri,X370866,40,High School,20 Boulevard Al Massira,Matarka,,Y,6,Y,Rent
444,A00009114,Amine Skalli,BJ283424,48,Bachelor,34 Boulevard Salam,Casablanca,20220.0,Y,2,Y,Own
445,A00004624,Rania Ouazzani,AG224612,57,High School,31 Lotissement Mohammed V,Rabat,11025.0,Y,5,N,Mortgage
446,A00008629,Kaoutar Benali,G782450,57,,4 Avenue Al Houda,Kenitra,14110.0,Y,4,Y,Own
447,A00003725,Noha Fadili,X317118,33,Bachelor,28 Lotissement Hassan II,Ajdir,,N,6,Y,Own
448,A00002170,Yahya Fadili,X614278,45,High School,45 Boulevard Hlioua,Tinejdad,,Y,7,Y,Rent
